target_id	length	eff_length	est_counts	tpm
C17H11.2.1	2659	2376.36	481	6.18221
C17H11.4.1	285	60.4566	3	1.51562
C17H11.5.1	603	322.217	4	0.37916
C17H11.6a.1	2720	2437.36	53.393	0.669076
C17H11.6c.1	2844	2561.36	990.541	11.8117
C17H11.6c.2	3146	2863.36	1014.86	10.8253
C17H11.6c.3	3251	2968.36	32.9626	0.339169
C17H11.6d.1	2682	2399.36	558.53	7.10988
C17H11.6e.1	990	707.363	64.7148	2.7943
C17H11.6f.1	450	179.037	0	0
C17H12.1a.1	2493	2210.36	1454.83	20.103
C17H12.1b.1	2580	2297.36	98.8113	1.31368
C17H12.1b.2	2487	2204.36	904.459	12.5319
C17H12.2.1	2505	2222.36	42.035	0.577707
C17H12.2.2	2424	2141.36	583.965	8.32929
C17H12.3.1	1217	934.363	21	0.68646
C17H12.3.2	1207	924.363	0	0
C17H12.4.1	1923	1640.36	639	11.898
C17H12.5.1	1437	1154.36	0	0
C17H12.6a.1	1099	816.363	29	1.08499
C17H12.6b.1	852	569.363	0	0
C17H12.8.1	1097	814.363	785	29.4417
C17H12.9.1	1874	1591.36	405	7.77316
C17H12.10.1	783	500.629	249	15.1913
C17H12.11.1	439	169.52	58.6482	10.5668
C17H12.11.2	575	294.925	2.35179	0.243555
C17H12.12.1	1924	1641.36	39	0.725724
C17H12.13a.1	1408	1125.36	184.433	5.00562
C17H12.13b.1	1012	729.363	529.466	22.1721
C18A3.1.1	1129	846.363	70	2.52611
C18A3.2.1	1305	1022.36	318	9.50022
C18A3.3.1	1192	909.363	2707	90.9206
C18A3.4a.1	1439	1156.36	571.776	15.1023
C18A3.4a.2	1346	1063.36	82.9017	2.38119
C18A3.4b	1808	1525.36	152.336	3.05028
C18A3.4c	1718	1435.36	11.9872	0.255075
C18A3.5a.1	1734	1451.36	1916.13	40.3237
C18A3.5b.1	1149	866.363	0	0
C18A3.5c.1	1811	1528.36	797.87	15.9447
C18A3.7.1	483	208.576	0	0
C18A3.9.1	369	113.107	7	1.89025
C18A3.10.1	554	274.73	32.1551	3.57482
C18A3.10.2	543	264.162	4.84494	0.560183
C18A11.1.1	780	497.629	583	35.7828
C18A11.2.1	422	155.082	219	43.1314
C18A11.3.1	956	673.363	549	24.902
C18A11.4.1	743	460.724	0	0
C18B2.1.1	966	683.363	77	3.44152
C18B2.2.1	1809	1526.36	119	2.38123
C18B2.3.1	931	648.363	1752.44	82.5536
C18B2.4.1	1117	834.363	2887.56	105.703
C18B2.5a.1	2247	1964.36	7269.24	113.026
C18B2.5b.1	2102	1819.36	876.762	14.7188
C18B2.6.1	1784	1501.36	489	9.94798
C18B10.1.1	986	703.363	1	0.0434242
C18B10.2.1	897	614.363	0	0
C18B10.3.1	867	584.363	0	0
C18B10.4.1	911	628.363	0	0
C18B10.5.1	936	653.363	0	0
C18B10.6.1	1397	1114.36	26	0.71262
C18C4.1b.1	1204	921.363	72	2.38678
C18C4.1d.1	1225	942.363	0	0
C18C4.3.1	1625	1342.36	244	5.55177
C18C4.7a.1	4378	4095.36	84.6536	0.631342
C18C4.7b.1	4689	4406.36	0	0
C18C4.7b.2	3885	3602.36	0	0
C18C4.7c.1	3459	3176.36	0	0
C18C4.7d.1	3746	3463.36	3.16786e-08	2.7937e-10
C18C4.7d.2	3551	3268.36	1298.08	12.1306
C18C4.7d.3	3481	3198.36	0	0
C18C4.7e.1	3815	3532.36	115.96	1.00266
C18C4.7e.2	3698	3415.36	610.931	5.46345
C18C4.7e.3	3876	3593.36	67.3732	0.572661
C18C4.9.1	1313	1030.36	504	14.94
C18E3.1.1	1074	791.363	7	0.270168
C18E3.2.1	1523	1240.36	612	15.07
C18E3.3.1	2881	2598.36	621	7.29967
C18E3.5.1	1135	852.363	66	2.365
C18E3.6a.1	1480	1197.36	131	3.34162
C18E3.6b.1	882	599.363	0	0
C18E3.6c	1324	1041.36	0	0
C18E3.9a.1	1130	847.363	220	7.92985
C18E3.9b.1	1122	839.363	0	0
C18F10.2.1	2207	1924.36	63	0.99992
C18F10.7a.1	1950	1667.36	907	16.6146
C18F10.7b.1	566	286.335	0	0
C18G1.1.1	740	457.724	241	16.0814
C18G1.2a.1	841	558.363	245.097	13.407
C18G1.2b.1	351	100.459	12.903	3.92295
C18G1.3a.1	1079	796.363	0	0
C18G1.3b.1	1149	866.363	0	0
C18G1.6.1	1484	1201.36	39	0.991521
C18G1.7.1	1359	1076.36	19	0.539146
C18G1.8.1	1111	828.363	22	0.811173
C18G1.9.1	1114	831.363	0	0
C18H2.1.1	3842	3559.36	3	0.0257431
C18H2.5.1	3707	3424.36	0	0
C18H7.1a.1	1527	1244.36	2604.48	63.9273
C18H7.1b.1	903	620.363	0	0
C18H7.1c.1	1266	983.363	612.517	19.0246
C18H7.4.1	1344	1061.36	3	0.0863314
C18H7.4.2	1280	997.363	0	0
C18H7.6.1	1718	1435.36	371	7.89448
C18H7.7.1	544	265.055	0	0
C18H7.7.2	505	228.78	1	0.133504
C18H7.8.1	989	706.363	0	0
C18H7.9.1	690	408.024	6	0.449135
C18H9.1.1	1009	726.363	0	0
C18H9.3a.1	4116	3833.36	129.886	1.03489
C18H9.3b.1	3117	2834.36	1.17007e-05	1.26087e-07
C18H9.3c.1	4321	4038.36	4353.59	32.9271
C18H9.3d.1	3878	3595.36	340.521	2.89276
C18H9.3e.1	324	82.8078	0	0
C18H9.5.1	1663	1380.36	217	4.80151
C18H9.6.1	781	498.629	1223	74.9136
C18H9.8a.1	2583	2300.36	215.574	2.86227
C18H9.8b.1	1740	1457.36	127.426	2.67056
C23F12.1a.1	11450	11167.4	769.129	2.10358
C23F12.1b	11340	11057.4	106.709	0.294756
C23F12.1c.1	8331	8048.36	0.32238	0.00122341
C23F12.1d.1	7739	7456.36	0.000134129	5.49422e-07
C23F12.1e.1	10241	9958.36	0	0
C23F12.1f.1	6732	6449.36	2416.52	11.4442
C23F12.1g.1	8815	8532.36	52.5419	0.188082
C23F12.1g.2	8723	8440.36	49.796	0.180196
C23F12.1g.3	7863	7580.36	1052.03	4.23889
C23F12.1g.4	7743	7460.36	2035.47	8.3333
C23F12.1g.5	7711	7428.36	4387.26	18.039
C23F12.1g.6	7445	7162.36	3463.68	14.7704
C23F12.1g.7	7335	7052.36	392.72	1.70083
C23F12.1h.1	9120	8837.36	1249.09	4.317
C23F12.1i.1	7965	7682.36	0.205451	0.000816819
C23F12.1j.1	8595	8312.36	189.276	0.695476
C23F12.1k.1	7440	7157.36	0.0120364	5.13637e-05
C23F12.1l.1	8163	7880.36	1.75109	0.00678692
C23F12.1m.1	7008	6725.36	2.56963e-05	1.16699e-07
C23F12.1n.1	7971	7688.36	65.7188	0.261076
C23F12.1o.1	6816	6533.36	0.00136937	6.4017e-06
C23F12.1p.1	7248	6965.36	0.600848	0.00263471
C23F12.1q.1	6093	5810.36	7.69188e-06	4.04334e-08
C23F12.1r.1	9774	9491.36	0	0
C23F12.1s.1	10743	10460.4	0	0
C23F12.1t.1	10752	10469.4	52.3516	0.152729
C23F12.1u.1	9690	9407.36	0.271286	0.000880787
C23F12.1v.1	10659	10376.4	6.51743	0.0191841
C23F12.1w.1	9597	9314.36	0.0248337	8.1433e-05
C23F12.3.1	507	230.686	0	0
C23F12.4.1	870	587.363	190	9.88004
C23G10.1a.1	1213	930.363	0	0
C23G10.1b.1	1365	1082.36	0	0
C23G10.2a.1	581	300.746	581.049	59.0099
C23G10.2a.2	787	504.629	245.767	14.8752
C23G10.2b.1	604	323.217	116.809	11.038
C23G10.2c.1	414	148.402	100.375	20.6585
C23G10.5.1	846	563.363	81	4.39145
C23G10.6.1	1700	1417.36	29	0.624926
C23G10.7b.1	1927	1644.36	141.579	2.62973
C23G10.7c.1	1897	1614.36	428.421	8.10553
C23G10.8.1	2960	2677.36	2232	25.4624
C23G10.10.1	572	292.043	14	1.46417
C23G10.11.1	362	108.133	47	13.2756
C23G10.11.2	350	99.8028	0	0
C23H3.2a.1	1214	931.363	665.605	21.8277
C23H3.2b.1	892	609.363	240.395	12.0493
C23H3.3a	1222	939.363	0	0
C23H3.3b.1	1235	952.363	477	15.2977
C23H3.4a.1	1529	1246.36	2858	70.0373
C23H3.4b.1	1305	1022.36	0	0
C23H3.4c.1	525	247.426	0	0
C23H3.5.1	1457	1174.36	550	14.3045
C23H3.9a.1	1185	902.363	127.795	4.32558
C23H3.9b.1	2958	2675.36	60.7944	0.694052
C23H3.9b.2	2256	1973.36	136.19	2.1079
C23H3.9c	3147	2864.36	50.0739	0.533943
C23H3.9d.1	2787	2504.36	3.25078	0.0396462
C23H3.9d.2	2085	1802.36	3.01208	0.051043
C23H3.9e.1	441	171.215	1.19111e-07	2.12482e-08
C23H3.9f.1	1490	1207.36	85.8836	2.17262
C23H5.1.1	857	574.363	264	14.0388
C23H5.2.1	953	670.363	224	10.2059
C23H5.3.1	576	295.896	20	2.06444
C23H5.8a.1	677	395.104	121.621	9.40178
C23H5.8b.1	1037	754.363	137.435	5.56451
C23H5.8b.2	733	450.724	23.6694	1.60394
C23H5.8c.1	620	338.852	0.054097	0.00487613
C23H5.8d.1	678	396.104	13.2205	1.01942
C24A1.1.1	446	175.576	1736	301.993
C24A1.2a.1	1653	1370.36	17	0.3789
C24A1.2b.1	1260	977.363	0	0
C24A1.3.1	2743	2460.36	766	9.50914
C24A3.1a.1	1689	1406.36	64.2778	1.39597
C24A3.1b.1	1797	1514.36	82.9547	1.6731
C24A3.1c.1	1857	1574.36	16.7675	0.325294
C24A3.2a.1	577	296.896	979.586	100.774
C24A3.2a.2	890	607.363	59.9989	3.01722
C24A3.2b.1	453	181.717	202.415	34.022
C24A3.4.1	1134	851.363	174	6.24232
C24A8.1.1	2079	1796.36	709.674	12.0664
C24A8.4.1	1417	1134.36	2869.43	77.26
C24A8.5.1	457	185.295	5	0.82417
C24A11.1.1	762	479.629	36	2.2925
C24B5.1.1	1459	1176.36	735	19.0835
C24B5.2a.1	1526	1243.36	305.269	7.49887
C24B5.2b	1732	1449.36	79.2628	1.67034
C24B5.2c.1	1718	1435.36	255.468	5.43609
C24B5.4.1	1163	880.363	115	3.98977
C24B9.3.1	1420	1137.36	2082	55.9105
C24B9.4a.1	1058	775.363	4.90444	0.193195
C24B9.4b.1	817	534.527	4.09556	0.234021
C24B9.5.1	999	716.363	0	0
C24B9.6.1	960	677.363	0	0
C24B9.9.1	420	153.463	2125	422.928
C24D10.1.1	1569	1286.36	0	0
C24D10.2.1	556	276.647	0	0
C24D10.2.2	504	227.873	1	0.134035
C24D10.4.1	753	470.677	361	23.4259
C24D10.5.1	1025	742.363	4	0.164572
C24D10.6.1	590	309.5	395	38.9806
C24D10.7.1	216	31.8996	2	1.91495
C24G6.2a.1	2940	2657.36	841.681	9.67405
C24G6.2a.2	4541	4258.36	55.8561	0.400626
C24G6.2b	3070	2787.36	72.4631	0.794027
C24G6.3.1	2925	2642.36	1033	11.9404
C24G6.6.1	1784	1501.36	650.785	13.2392
C24G6.6.2	1862	1579.36	1336.38	25.8441
C24G6.6.3	1827	1544.36	71.8308	1.4206
C24G6.8.1	1218	935.363	1527.55	49.8799
C24G7.1.1	1827	1544.36	151	2.98634
C24G7.2.1	2123	1840.36	181	3.00391
C24G7.4.1	2321	2038.36	357	5.34932
C24H10.1a.1	957	674.363	0	0
C24H10.1b.1	986	703.363	203	8.81512
C24H10.2.1	1394	1111.36	452	12.4221
C24H10.3.1	521	243.601	14	1.75534
C24H10.4.1	665	383.104	0	0
C24H10.4.2	520	242.65	0	0
C24H12.1.1	1365	1082.36	44.5304	1.25659
C24H12.4a.1	2015	1732.36	7288	128.493
C24H12.4c.1	1089	806.363	0	0
C24H12.4d.1	414	148.402	0	0
C24H12.5a.1	1392	1109.36	0	0
C24H12.5b.1	1890	1607.36	16.182	0.30749
C24H12.5c.1	1879	1596.36	76.5601	1.46481
C24H12.5d.1	1134	851.363	3.10985e-07	1.11567e-08
C24H12.5e.1	1002	719.363	16.2579	0.690282
C24H12.6.1	806	523.527	1	0.0583408
C24H12.8.1	1122	839.363	2.57209	0.0935938
C24H12.8.2	1739	1456.36	3.33811	0.0700072
C25A6.1.1	969	686.363	67	2.98148
C25A8.1.1	114	28.4545	0	0
C25A8.2.1	544	265.055	0	0
C25A8.4.1	3243	2960.36	26	0.26825
C25A8.5.1	1377	1094.36	14	0.390731
C25A11.2.1	2187	1904.36	0	0
C25A11.2.2	2315	2032.36	234.016	3.51687
C25B8.4a.1	876	593.363	447.761	23.0482
C25B8.4b.1	2839	2556.36	11.342	0.135512
C25B8.4c.1	855	572.363	0	0
C25B8.5a.1	1284	1001.36	74.7132	2.27886
C25B8.5b.1	1269	986.363	8.28684	0.256604
C25B8.7.1	1471	1188.36	29	0.74535
C25E10.1.1	1340	1057.36	23	0.664378
C25E10.2.1	1491	1208.36	1	0.0252763
C25E10.3a.1	2469	2186.36	483.459	6.75381
C25E10.3b	1985	1702.36	231.178	4.14768
C25E10.3c.1	978	695.363	11.363	0.499106
C25E10.4.1	1654	1371.36	108	2.40538
C25E10.5.1	1619	1336.36	362	8.27362
C25E10.7.1	750	467.724	87	5.68121
C25E10.8.1	651	369.217	485	40.121
C25E10.10.1	695	412.983	127	9.39254
C25E10.11.1	822	539.527	136.551	7.73024
C25E10.12.1	1117	834.363	344	12.5926
C25F6.1.1	971	688.363	111	4.92512
C25F6.3.1	3345	3062.36	13848	138.115
C25F6.4.1	3049	2766.36	470	5.1892
C25F6.6.1	617	335.885	1	0.0909328
C25F6.7a.1	1415	1132.36	45.7324	1.23353
C25F6.7b.1	1417	1134.36	27.2676	0.734187
C25G6.1.1	522	244.526	132	16.4877
C25G6.3.1	1749	1466.36	228	4.74903
C25G6.4.1	662	380.143	113	9.07912
C25G6.5.1	1424	1141.36	64	1.71265
C25H3.1.1	2225	1942.36	151.996	2.39008
C25H3.1.2	1209	926.363	20.0043	0.65956
C25H3.3.1	802	519.527	48.9322	2.87673
C25H3.3.2	958	675.363	47.0678	2.12862
C25H3.4.1	1836	1553.36	291	5.72179
C25H3.5.1	544	265.055	1014	116.846
C25H3.6a.1	2572	2289.36	2882.59	38.4574
C25H3.6b	1591	1308.36	0	0
C25H3.6c	1989	1706.36	135.411	2.42379
C25H3.7a.1	979	696.363	600.791	26.3511
C25H3.7b	539	260.321	23.2087	2.72304
C25H3.9.1	829	546.473	2880	160.967
C25H3.10a.1	1139	856.363	3220.4	114.859
C25H3.10b.1	947	664.363	80.5952	3.70523
C25H3.11a.1	10414	10131.4	0	0
C25H3.11b.1	10329	10046.4	323.157	0.982462
C25H3.11c.1	10392	10109.4	287.185	0.86766
C25H3.11d.1	10380	10097.4	4089.43	12.3699
C25H3.12.1	659	377.143	234	18.9506
C25H3.14.1	543	264.162	39.1065	4.52158
C25H3.14.2	745	462.724	83.8935	5.53755
C26B2.1.1	1390	1107.36	304	8.38485
C26B2.2.1	840	557.363	18	0.986384
C26B2.4.1	1434	1151.36	89	2.36096
C26B2.6.1	1103	820.363	696	25.9128
C26B2.7a.1	505	228.78	143	19.091
C26B2.7b.1	303	70.1162	0	0
C26B2.8.1	1186	903.363	5	0.169052
C26B9.1a.1	1672	1389.36	897.511	19.7304
C26B9.1b.1	1656	1373.36	6.19076	0.13768
C26B9.1b.2	1670	1387.36	8.29854	0.182694
C26B9.2.1	1082	799.363	1	0.0382092
C26B9.3.1	936	653.363	196	9.16248
C26B9.5.1	1681	1398.36	2503	54.6704
C26B9.6.1	1680	1397.36	330	7.21301
C26B9.7.1	448	177.299	1	0.172269
C26E6.1.1	750	467.724	0	0
C26E6.2.1	1962	1679.36	1433	26.0623
C26E6.3.1	1676	1393.36	950	20.8243
C26E6.4.1	3960	3677.36	3145	26.1214
C26E6.6.1	1363	1080.36	1131	31.9746
C26E6.7a.1	2053	1770.36	0	0
C26E6.7a.2	2057	1774.36	263.086	4.52864
C26E6.7a.3	2061	1778.36	9.22179	0.158382
C26E6.7a.4	2105	1822.36	284.692	4.77146
C26E6.7b.1	1937	1654.36	0	0
C26E6.7b.2	2067	1784.36	0	0
C26E6.7b.3	2058	1775.36	0	0
C26E6.7c.1	2001	1718.36	0	0
C26E6.7d.1	1995	1712.36	0	0
C26E6.11.1	844	561.363	42.7209	2.32439
C26E6.11.2	908	625.363	197.49	9.64551
C26E6.12.1	1358	1075.36	166	4.71481
C26F1.1a.1	425	157.614	21.2934	4.12633
C26F1.1b.1	658	376.143	220.707	17.9215
C26F1.2.1	1691	1408.36	331	7.17836
C26F1.3.1	640	358.4	412	35.1109
C26F1.6.1	1272	989.363	134	4.13676
C26F1.7a.1	750	467.724	0	0
C26F1.7b.1	820	537.527	258	14.6599
C27A2.1.1	3402	3119.36	428.423	4.19487
C27A2.4.1	1424	1141.36	17	0.454922
C27A2.5.1	671	389.104	3	0.235487
C27A12.2.1	1971	1688.36	631	11.415
C27A12.4.1	1456	1173.36	50	1.30151
C27A12.6.1	1787	1504.36	355.808	7.22395
C27A12.7a.1	1911	1628.36	662.706	12.4303
C27A12.7a.2	1653	1370.36	321.486	7.16536
C27A12.8.1	1791	1508.36	1326	26.8503
C27A12.9.1	2804	2521.36	289	3.50085
C27D6.1.1	2097	1814.36	4.0006	0.0673461
C27D6.3.1	532	253.841	0	0
C27D6.3.2	466	193.215	1	0.158078
C27D6.4a.1	1340	1057.36	1804.53	52.1256
C27D6.4b.1	1658	1375.36	260.577	5.78668
C27D6.4c.1	1895	1612.36	297.895	5.64303
C27D6.4d.1	660	378.143	0	0
C27D9.1.1	1907	1624.36	46	0.864941
C27D9.2.1	730	447.724	1	0.0682184
C27F2.1.1	2121	1838.36	299	4.96766
C27F2.4.1	1320	1037.36	1527	44.9593
C27F2.5.1	1033	750.363	969.459	39.4611
C27F2.5.2	1417	1134.36	6.86542	0.184853
C27F2.6.1	613	332.053	1	0.0919823
C27F2.7.1	1370	1087.36	72.9986	2.05046
C27F2.8.1	5647	5364.36	3169	18.0433
C27F2.10.1	1401	1118.36	402	10.9788
C27H5.2a.1	1785	1502.36	518.41	10.5393
C27H5.2b.1	1679	1396.36	73.6476	1.61091
C27H5.2c.1	1681	1398.36	331.478	7.24012
C27H5.2d.1	1857	1574.36	186.465	3.61746
C27H5.3a.1	1584	1301.36	3187.35	74.8072
C27H5.3b.1	1621	1338.36	1813.31	41.3819
C27H5.3b.2	1548	1265.36	77.5566	1.87204
C27H5.4a.1	1712	1429.36	0	0
C27H5.4b.1	1611	1328.36	230	5.28838
C27H5.4c.1	933	650.363	0	0
C27H5.6.1	1058	775.363	41	1.61507
C28C12.1a.1	646	364.327	0	0
C28C12.1b.1	600	319.217	2	0.191362
C28C12.1c.1	246	43.5679	0	0
C28C12.2.1	720	437.813	47	3.27885
C28C12.3.1	631	349.611	0	0
C28C12.4.1	900	617.363	1174	58.0817
C28C12.11a.1	874	591.363	10.3551	0.534824
C28C12.11b.1	840	557.363	4.64492	0.254537
C28C12.12.1	1302	1019.36	127	3.80528
C28F5.1.1	898	615.363	0	0
C28F5.2a.1	1082	799.363	0	0
C28F5.2a.2	1261	978.363	34.72	1.08391
C28F5.2b.1	702	419.942	0	0
C28F5.2c.1	1155	872.363	45.4607	1.59166
C28F5.2c.2	684	402.024	0.040296	0.0030614
C28F5.2c.3	1019	736.363	130.668	5.41987
C28F5.2d.1	840	557.363	0	0
C28F5.2e.1	1002	719.363	117.111	4.97234
C28G1.2.1	1890	1607.36	24	0.456046
C28G1.3.1	2580	2297.36	658	8.74798
C28G1.4.1	3424	3141.36	24	0.233348
C28G1.5a.1	1185	902.363	49.1108	1.66229
C28G1.5a.2	1653	1370.36	2.16867	0.0483358
C28G1.5a.3	1160	877.363	0	0
C28G1.5b.1	1132	849.363	264.721	9.51932
C28G1.6.1	1504	1221.36	170	4.25124
C28H8.1.1	633	351.435	152	13.2102
C28H8.2.1	717	434.856	38.4651	2.70167
C28H8.2.2	1384	1101.36	90.815	2.51848
C28H8.3.1	5451	5168.36	19347	114.333
C28H8.4.1	918	635.363	1031.35	49.5789
C28H8.4.2	677	395.104	236.648	18.2937
C28H8.5a.1	986	703.363	0	0
C28H8.5b.1	838	555.363	0	0
C28H8.6a.1	1373	1090.36	503.571	14.1059
C28H8.6b.1	920	637.363	841.879	40.3436
C28H8.6c.1	1192	909.363	1135.55	38.14
C28H8.7.1	983	700.363	9	0.392492
C28H8.8.1	1039	756.363	25	1.00953
C28H8.9a.1	1445	1162.36	698.531	18.355
C28H8.9b.1	1560	1277.36	149.469	3.57395
C28H8.9c.1	1346	1063.36	0	0
C28H8.11a.1	1298	1015.36	2013.07	60.5548
C28H8.11b	1438	1155.36	62.9313	1.66364
C28H8.11c.1	339	92.553	0	0
C29E4.2.1	2758	2475.36	991	12.2277
C29E4.5a.1	2178	1895.36	401.974	6.47764
C29E4.5b.1	2242	1959.36	0	0
C29E4.5b.2	2251	1968.36	113.026	1.75382
C29E4.7.1	806	523.527	1126	65.6917
C29E4.9.1	840	557.363	10	0.547991
C29E4.10.1	2022	1739.36	41	0.719955
C29E4.11.1	885	602.363	116	5.88181
C29E4.12.1	410	145.007	306	64.453
C29F5.1.1	1256	973.363	605	18.9842
C29F5.3.1	1265	982.363	110	3.42005
C29F5.7.1	913	630.363	562	27.2306
C29F9.1.1	893	610.363	136	6.80553
C29F9.2.1	520	242.65	168	21.1466
C29F9.3a.1	1323	1040.36	325.749	9.56333
C29F9.3a.2	1310	1027.36	0	0
C29F9.3b.1	1173	890.363	67.7465	2.32397
C29F9.3c.1	975	692.363	6.50487	0.286957
C29F9.4.1	1012	729.363	275	11.516
C29F9.5.1	979	696.363	0	0
C29F9.6.1	1031	748.363	0	0
C29F9.6.2	1006	723.363	0	0
C29F9.6.3	954	671.363	87	3.95798
C29F9.8.1	237	39.9817	0	0
C29F9.9.1	432	163.419	0	0
C29F9.12.1	432	163.419	4	0.747602
C29F9.13.1	466	193.215	15	2.37117
C29G2.3.1	780	497.629	1	0.061377
C29G2.4.1	1065	782.363	7	0.273276
C29G2.5.1	642	360.364	17	1.44085
C29G2.6.1	698	415.942	153	11.2349
C29H12.2.1	1543	1260.36	2181	52.8532
C29H12.2.2	1532	1249.36	0	0
C29H12.5.1	2169	1886.36	38	0.615276
C29H12.6.1	1211	928.363	970	31.9128
C30A5.3.1	1038	755.363	1168	47.2279
C30A5.10a.1	3121	2838.36	24	0.258259
C30A5.10b.1	2481	2198.36	0	0
C30B5.2a.1	776	493.629	537.153	33.236
C30B5.2b.1	750	467.724	133.847	8.7404
C30B5.4.1	965	682.363	453	20.2766
C30B5.5.1	1587	1304.36	161	3.76998
C30B5.6a.1	764	481.629	6.3397	0.402039
C30B5.6b.1	1815	1532.36	74.6603	1.48813
C30B5.7.1	1270	987.363	128	3.95954
C30C11.1.1	666	384.104	406	32.2841
C30C11.4.1	2702	2419.36	6958	87.8405
C30E1.4.1	2369	2086.36	7	0.102475
C30E1.5.1	1264	981.363	16	0.497968
C30F8.2.1	1469	1186.36	11697	301.14
C30F8.2.2	1463	1180.36	0	0
C30F8.2.3	1455	1172.36	0	0
C30F8.3.1	1218	935.363	24	0.783687
C30F12.1.1	2164	1881.36	816	13.2474
C30F12.2.1	1595	1312.36	446	10.3799
C30F12.3.1	969	686.363	175	7.78746
C30F12.4.1	982	699.363	27	1.17916
C30F12.5a.1	1581	1298.36	1202	28.2761
C30F12.5b.1	453	181.717	0	0
C30F12.6.1	1486	1203.36	332	8.42661
C30F12.7.1	1439	1156.36	450	11.8858
C30G4.2.1	1172	889.363	14	0.480796
C30G4.4a.1	1280	997.363	157.763	4.83129
C30G4.4b.1	957	674.363	0	0
C30G4.4c.1	1074	791.363	0	0
C30G4.4d.1	996	713.363	35.5049	1.52016
C30G4.4e.1	1245	962.363	11.4544	0.363533
C30G4.4f.1	930	647.363	54.9782	2.5939
C30G4.4g.1	1284	1001.36	578.572	17.6473
C30G4.4h.1	969	686.363	177.364	7.89266
C30G4.4i.1	702	419.942	0	0
C30G4.4j.1	624	342.749	0	0
C30G4.4k.1	741	458.724	0	0
C30G4.4l.1	663	381.143	0	0
C30G4.4m.1	675	393.104	0	0
C30G4.4n.1	597	316.281	0	0
C30G4.4o.1	714	431.856	0	0
C30G4.4p.1	636	354.4	0	0
C30G4.4q.1	297	66.7327	0	0
C30G4.4r.1	270	53.7093	325.364	185.025
C30G4.4s.1	171	18.5714	0	0
C30G4.6a.1	1672	1389.36	32	0.70347
C30G4.6b.1	963	680.363	0	0
C30G12.1a.1	1734	1451.36	0	0
C30G12.1b.1	1329	1046.36	0	0
C30G12.2.1	831	548.363	208	11.5853
C30G12.4.1	630	348.611	49	4.29306
C30G12.6a.1	3440	3157.36	0	0
C30G12.6b.1	3599	3316.36	113	1.04071
C30H7.2a.1	1727	1444.36	29.6575	0.627147
C30H7.2a.2	1768	1485.36	231.825	4.76694
C30H7.2a.3	1633	1350.36	2150.52	48.6412
C30H7.2b.1	1236	953.363	0	0
C31B8.1.1	1050	767.363	11	0.437828
C31B8.4.1	1280	997.363	98	3.00113
C31B8.7.1	1621	1338.36	247	5.63683
C31B8.8.1	1876	1593.36	585	11.2138
C31B8.9.1	813	530.527	0	0
C31B8.12.1	1100	817.363	3	0.112103
C31H1.1.1	1965	1682.36	4	0.0726193
C31H1.2.1	1079	796.363	0	0
C31H1.5.1	1041	758.363	3	0.120825
C31H1.6a.1	1205	922.363	2226.95	73.743
C31H1.6b.1	852	569.363	0	0
C31H1.6c.1	390	129.324	0	0
C31H1.6d	1171	888.363	243.047	8.35624
C31H1.8a.1	1971	1688.36	0	0
C31H1.8b.1	1296	1013.36	0	0
C31H1.8c.1	1966	1683.36	80	1.45152
C31H1.8d.1	1290	1007.36	0	0
C31H2.1a.1	2530	2247.36	1523.78	20.709
C31H2.1b.1	2401	2118.36	190.336	2.7443
C31H2.1c.1	2239	1956.36	239.888	3.74517
C31H2.1c.2	2320	2037.36	0	0
C31H2.3.1	736	453.724	308.735	20.7829
C31H2.3.2	820	537.527	3.26501	0.185522
C31H2.4.1	1175	892.363	330	11.2949
C32B5.1a.1	1410	1127.36	138.613	3.75537
C32B5.1b.1	1478	1195.36	72.1458	1.84341
C32B5.1b.2	2329	2046.36	60.7467	0.906675
C32B5.1c.1	1029	746.363	0	0
C32B5.4.1	1083	800.363	2	0.0763228
C32B5.5a.1	992	709.363	12.7346	0.548314
C32B5.5b.1	657	375.143	2.26536	0.184439
C32B5.6a.1	555	275.703	0	0
C32B5.6b.1	557	277.647	0	0
C32B5.7a.1	705	422.942	0	0
C32B5.7b.1	444	173.888	0	0
C32B5.7c.1	443	172.998	0	0
C32B5.9.1	1055	772.363	10	0.395449
C32B5.10.1	1318	1035.36	33	0.973493
C32B5.13.1	606	325.152	0	0
C32B5.14a.1	1377	1094.36	1.99397	0.0556505
C32B5.14b.1	828	545.527	2.00603	0.112314
C32B5.15a.1	1185	902.363	10	0.338478
C32B5.15b.1	1059	776.363	0	0
C32B5.16.1	1149	866.363	11	0.387797
C32D5.1.1	1177	894.363	95	3.2443
C32D5.3.1	2702	2419.36	1673.32	21.1246
C32D5.3.2	2713	2430.36	28.6808	0.36044
C32D5.4.1	1168	885.363	2	0.0689954
C32D5.5.1	1314	1031.36	372	11.0165
C32D5.6.1	1915	1632.36	339	6.343
C32D5.7.1	1965	1682.36	423	7.67949
C32D5.8a.1	603	322.217	340.752	32.2999
C32D5.8a.2	734	451.724	802.248	54.2434
C32D5.8b.1	515	238.138	0	0
C32D5.10.1	2233	1950.36	912	14.2821
C32D5.11.1	2426	2143.36	2329	33.1883
C32D5.12.1	1185	902.363	52	1.76008
C32E8.1.1	502	226.058	2	0.270222
C32E8.3.1	664	382.143	1636	130.758
C32E8.4.1	269	53.2866	0	0
C32E8.5.1	1033	750.363	496	20.1893
